episode,iteration,epReward,memory,time
97.00000,0.00000,-1.14046,4608.00000,-6.87453
98.00000,0.00000,-1.29850,3795.00000,-6.69938
99.00000,0.00000,-0.78274,4632.00000,-6.79073
0.00000,1.00000,-1.06650,12880.00000,-6.24310
1.00000,1.00000,-1.03525,3712.00000,-6.90141
2.00000,1.00000,-1.68534,3912.00000,-7.01414
3.00000,1.00000,-1.87945,7624.00000,-6.64367
4.00000,1.00000,-2.24062,9920.00000,-6.55356
5.00000,1.00000,-1.12452,9072.00000,-6.95744
6.00000,1.00000,-0.76437,4488.00000,-7.00097
7.00000,1.00000,-1.20760,7584.00000,-6.69996
8.00000,1.00000,-1.09042,6792.00000,-6.50157
9.00000,1.00000,-1.32451,4656.00000,-6.90188
10.00000,1.00000,-1.04767,4656.00000,-6.93686
11.00000,1.00000,-1.09161,4632.00000,-6.91333
12.00000,1.00000,-0.84155,4656.00000,-6.94598
13.00000,1.00000,-1.10629,4656.00000,-6.95945
14.00000,1.00000,-1.30183,7808.00000,-6.67623
15.00000,1.00000,-1.10860,7472.00000,-6.75942
16.00000,1.00000,-1.04343,4632.00000,-6.92782
17.00000,1.00000,-1.09095,7016.00000,-6.57658
18.00000,1.00000,-1.10429,4680.00000,-6.96827
19.00000,1.00000,-1.09865,10064.00000,-6.95369
20.00000,1.00000,-1.26612,4632.00000,-6.90902
21.00000,1.00000,-1.13885,4608.00000,-6.94203
22.00000,1.00000,-1.55432,4632.00000,-6.53533
23.00000,1.00000,-1.60672,4656.00000,-6.88473
24.00000,1.00000,-1.47171,4608.00000,-6.94722
25.00000,1.00000,-1.41500,4632.00000,-6.94375
26.00000,1.00000,-0.57363,4608.00000,-6.91813
27.00000,1.00000,-0.78101,4608.00000,-6.85060
28.00000,1.00000,-1.72491,4632.00000,-6.79904
29.00000,1.00000,-0.74360,4608.00000,-6.87939
30.00000,1.00000,-1.04783,7904.00000,-6.67510
31.00000,1.00000,-0.81827,7536.00000,-6.51661
32.00000,1.00000,-1.08126,4408.00000,-6.90592
33.00000,1.00000,-0.98155,4608.00000,-6.90735
34.00000,1.00000,-1.43513,7624.00000,-6.71460
35.00000,1.00000,-0.91881,10600.00000,-6.83363
36.00000,1.00000,-0.93688,4608.00000,-6.84656
37.00000,1.00000,-0.58675,7560.00000,-6.63166
38.00000,1.00000,-1.62173,4632.00000,-6.78989
39.00000,1.00000,-1.19990,4608.00000,-6.41257
40.00000,1.00000,-0.88323,4632.00000,-6.89928
41.00000,1.00000,-0.94707,7688.00000,-6.68592
42.00000,1.00000,-1.00630,11568.00000,-6.49555
43.00000,1.00000,-1.12363,4608.00000,-6.77391
44.00000,1.00000,-1.41596,7952.00000,-6.60753
45.00000,1.00000,-0.81261,8480.00000,-6.32285
46.00000,1.00000,-0.88982,4632.00000,-6.71578
47.00000,1.00000,-0.74099,4632.00000,-6.89881
48.00000,1.00000,-0.91414,4656.00000,-6.82966
49.00000,1.00000,-1.38429,4632.00000,-6.89456
50.00000,1.00000,-1.66632,4632.00000,-6.74149
51.00000,1.00000,-0.70490,7664.00000,-6.46355
52.00000,1.00000,-0.88562,4656.00000,-6.81826
53.00000,1.00000,-0.89671,4656.00000,-6.68994
54.00000,1.00000,-0.80846,11648.00000,-6.76746
55.00000,1.00000,-1.25422,4632.00000,-6.88683
56.00000,1.00000,-1.72895,4656.00000,-6.82900
57.00000,1.00000,-0.72205,4656.00000,-6.76147
58.00000,1.00000,-0.59358,4608.00000,-6.76809
59.00000,1.00000,-0.70099,4608.00000,-6.70657
60.00000,1.00000,-1.31681,4656.00000,-6.78102
61.00000,1.00000,-0.92769,4656.00000,-6.81087
62.00000,1.00000,-1.09926,4632.00000,-6.84611
63.00000,1.00000,-0.72154,4608.00000,-6.80462
64.00000,1.00000,-0.64320,4656.00000,-6.06299
65.00000,1.00000,-1.24696,4656.00000,-6.10611
66.00000,1.00000,-1.05545,4632.00000,-6.81347
67.00000,1.00000,-1.22245,4656.00000,-6.88893
68.00000,1.00000,-0.93548,4608.00000,-6.81066
69.00000,1.00000,-1.29692,4608.00000,-6.76664
70.00000,1.00000,-1.23138,4632.00000,-6.79498
71.00000,1.00000,-1.12463,4656.00000,-6.86809
72.00000,1.00000,-0.84391,4608.00000,-6.71499
73.00000,1.00000,-0.45337,4608.00000,-6.77558
74.00000,1.00000,-1.11825,12528.00000,-6.67114
75.00000,1.00000,-0.56097,4632.00000,-6.81304
76.00000,1.00000,-0.78951,4608.00000,-6.87522
77.00000,1.00000,-0.55350,4608.00000,-6.81282
78.00000,1.00000,-0.95908,4608.00000,-6.81651
79.00000,1.00000,-0.88788,4656.00000,-6.70132
80.00000,1.00000,-0.91426,4632.00000,-6.78840
81.00000,1.00000,-0.82953,4608.00000,-6.85263
82.00000,1.00000,-0.84772,4632.00000,-6.75798
83.00000,1.00000,-0.86365,4608.00000,-6.86421
84.00000,1.00000,-1.62964,4608.00000,-6.75942
85.00000,1.00000,-0.86453,4608.00000,-6.86329
86.00000,1.00000,-0.97473,4608.00000,-6.72209
87.00000,1.00000,-0.63575,4608.00000,-6.74797
88.00000,1.00000,-1.37506,6936.00000,-6.74960
89.00000,1.00000,-1.33537,4632.00000,-6.84790
90.00000,1.00000,-0.90299,4632.00000,-6.83674
91.00000,1.00000,-1.13065,4656.00000,-6.78019
92.00000,1.00000,-0.89978,4632.00000,-6.74878
93.00000,1.00000,-1.12652,4656.00000,-6.69822
94.00000,1.00000,-0.86231,4632.00000,-6.77328
95.00000,1.00000,-0.76676,7240.00000,-6.59577
96.00000,1.00000,-0.68543,4632.00000,-6.82966
97.00000,1.00000,-0.79045,4608.00000,-6.81152
98.00000,1.00000,-0.83773,13592.00000,-6.74594
99.00000,1.00000,-1.27297,4632.00000,-6.78145
