episode,iteration,epReward,memory,time
1.00000,35.00000,-0.82885,4924.00000,-6.79286
0.00000,36.00000,-0.95899,4909.00000,-6.90117
1.00000,36.00000,-0.99012,4924.00000,-6.79669
0.00000,37.00000,-0.94945,4660.00000,-6.91549
1.00000,37.00000,-1.15524,5011.00000,-6.74614
0.00000,38.00000,-1.35530,4660.00000,-6.85286
1.00000,38.00000,-0.73272,4924.00000,-6.78946
0.00000,39.00000,-0.97867,4660.00000,-6.91285
1.00000,39.00000,-0.99070,4924.00000,-6.78523
0.00000,40.00000,-1.04605,4660.00000,-6.90830
1.00000,40.00000,-0.85029,8620.00000,-6.04240
0.00000,41.00000,-0.89101,4660.00000,-6.86741
1.00000,41.00000,-0.77755,4924.00000,-6.76519
0.00000,42.00000,-0.85407,4660.00000,-6.88333
1.00000,42.00000,-0.87155,4924.00000,-6.75962
0.00000,43.00000,-1.13059,4660.00000,-6.91237
1.00000,43.00000,-0.84210,4924.00000,-6.79328
0.00000,44.00000,-1.14200,4660.00000,-6.91261
1.00000,44.00000,-0.91471,4924.00000,-6.76477
0.00000,45.00000,-0.90788,4660.00000,-6.90902
1.00000,45.00000,-1.50972,4924.00000,-6.05026
0.00000,46.00000,-1.76074,8868.00000,-6.30848
1.00000,46.00000,-1.52479,4924.00000,-6.72487
0.00000,47.00000,-1.05377,4660.00000,-6.83275
1.00000,47.00000,-0.91441,4924.00000,-6.78904
0.00000,48.00000,-1.09347,4660.00000,-6.91309
1.00000,48.00000,-0.80584,4924.00000,-6.79435
0.00000,49.00000,-1.08484,4660.00000,-6.86375
1.00000,49.00000,-0.85365,4924.00000,-6.74048
