episode,iteration,epReward,memory,time
0.00000,41.00000,-2.22585,4504.00000,-6.82219
1.00000,41.00000,-2.50020,4504.00000,-6.78376
0.00000,42.00000,-2.98070,4504.00000,-6.81608
1.00000,42.00000,-2.00916,4504.00000,-6.82922
0.00000,43.00000,-3.32457,4504.00000,-6.81586
1.00000,43.00000,-2.55108,4504.00000,-6.78145
0.00000,44.00000,-2.48247,4504.00000,-6.81869
1.00000,44.00000,-2.55943,4504.00000,-6.81022
0.00000,45.00000,-2.48951,4504.00000,-6.71538
1.00000,45.00000,-1.07212,4504.00000,-6.81717
0.00000,46.00000,-1.80465,8712.00000,-6.82636
1.00000,46.00000,-2.37079,4504.00000,-6.82834
0.00000,47.00000,-2.86976,4504.00000,-6.78019
1.00000,47.00000,-2.13869,4504.00000,-6.82131
0.00000,48.00000,-2.74499,4504.00000,-6.82416
1.00000,48.00000,-2.51316,4504.00000,-6.80440
0.00000,49.00000,-3.19551,4504.00000,-6.81564
1.00000,49.00000,-2.23570,4504.00000,-6.82109
